Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Solved,Haringey,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Haringey,White
1,13 to 19,Female Victim,Knife or Sharp Implement,1,Mar-04,Murder,Solved,Southwark,White
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Mar-04,Murder,Solved,Southwark,Asian
1,55 to 64,Male Victim,Other Methods of Killing,0,Mar-04,Murder,Solved,Southwark,White
1,20 to 24,Male Victim,Shooting,0,Apr-04,Murder,Solved,Southwark,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Apr-04,Murder,Solved,Southwark,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jun-04,Murder,Solved,Southwark,White
1,25 to 34,Female Victim,Knife or Sharp Implement,0,Jun-04,Murder,Solved,Southwark,Black
1,25 to 34,Male Victim,Shooting,0,Jul-04,Murder,Solved,Southwark,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Aug-04,Murder,Solved,Southwark,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Oct-04,Murder,Solved,Southwark,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Lewisham,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-04,Murder,Solved,Lewisham,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Mar-04,Murder,Solved,Lewisham,Black
1,0 to 12,Female Victim,Other Methods of Killing,0,Apr-04,Murder,Solved,Lewisham,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Jun-04,Murder,Unsolved,Lewisham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-04,Murder,Solved,Lewisham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Solved,Lewisham,Black
1,13 to 19,Male Victim,Other Methods of Killing,0,Jan-04,Murder,Solved,Bromley,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-04,Murder,Solved,Bromley,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,Aug-04,Murder,Solved,Bromley,White
1,0 to 12,Female Victim,"Physical Assault, no weapon",0,Dec-04,Murder,Solved,Bromley,White
1,65 and over,Male Victim,Knife or Sharp Implement,0,Mar-04,Murder,Solved,Greenwich,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Jul-04,Murder,Solved,Greenwich,White
1,20 to 24,Male Victim,Knife or Sharp Implement,1,Jul-04,Murder,Solved,Greenwich,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jul-04,Murder,Solved,Greenwich,White
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Aug-04,Murder,Solved,Greenwich,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-04,Murder,Solved,Greenwich,Asian
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Jan-04,Murder,Solved,Croydon,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Jan-04,Manslaughter,Solved,Croydon,White
1,45 to 54,Male Victim,Other Methods of Killing,0,Jan-04,Manslaughter,Solved,Croydon,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-04,Murder,Solved,Croydon,Black
1,65 and over,Male Victim,"Physical Assault, no weapon",1,Aug-04,Murder,Solved,Croydon,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Sep-04,Murder,Solved,Croydon,Black
1,65 and over,Male Victim,Other Methods of Killing,0,Sep-04,Murder,Solved,Croydon,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Solved,Croydon,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Sep-04,Murder,Solved,Croydon,White
1,25 to 34,Male Victim,Blunt Implement,0,Sep-04,Murder,Solved,Croydon,White
1,35 to 44,Male Victim,Shooting,0,Oct-04,Murder,Solved,Croydon,Black
1,25 to 34,Male Victim,Shooting,0,Oct-04,Murder,Solved,Croydon,Black
1,20 to 24,Male Victim,Shooting,0,Dec-04,Murder,Unsolved,Croydon,Black
1,35 to 44,Male Victim,Not known/Not Recorded,0,Apr-04,Murder,Solved,Bexley,White
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Jul-04,Murder,Solved,Bexley,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-04,Murder,Solved,Sutton,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Tower Hamlets,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-04,Murder,Solved,Tower Hamlets,White
1,25 to 34,Female Victim,Blunt Implement,1,May-04,Murder,Solved,Tower Hamlets,Asian
1,65 and over,Male Victim,Blunt Implement,1,Jun-04,Murder,Solved,Tower Hamlets,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-04,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male Victim,Shooting,0,Sep-04,Murder,Solved,Tower Hamlets,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Dec-04,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male Victim,Blunt Implement,0,Jan-04,Murder,Solved,Redbridge,Black
1,45 to 54,Male Victim,Not known/Not Recorded,1,Mar-04,Murder,Solved,Redbridge,Asian
1,65 and over,Female Victim,Other Methods of Killing,0,Apr-04,Murder,Unsolved,Redbridge,White
1,35 to 44,Male Victim,Not known/Not Recorded,0,May-04,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-04,Murder,Solved,Redbridge,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Hackney,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Mar-04,Murder,Solved,Hackney,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-04,Murder,Solved,Hackney,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jun-04,Murder,Solved,Hackney,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-04,Murder,Solved,Hackney,White
1,35 to 44,Male Victim,Blunt Implement,1,Sep-04,Murder,Solved,Hackney,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Solved,Hackney,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Solved,Hackney,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-04,Murder,Solved,Hackney,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Oct-04,Murder,Solved,Hackney,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Nov-04,Murder,Solved,Hackney,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Waltham Forest,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Feb-04,Murder,Solved,Waltham Forest,White
1,65 and over,Female Victim,"Physical Assault, no weapon",1,Apr-04,Murder,Solved,Waltham Forest,White
1,45 to 54,Male Victim,Other Methods of Killing,0,May-04,Manslaughter,Solved,Waltham Forest,Asian
1,35 to 44,Female Victim,Knife or Sharp Implement,1,May-04,Murder,Solved,Waltham Forest,Black
1,25 to 34,Male Victim,Other Methods of Killing,1,Aug-04,Manslaughter,Solved,Waltham Forest,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Sep-04,Murder,Unsolved,Waltham Forest,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Apr-04,Murder,Solved,Barking & Dagenham,White
1,20 to 24,Female Victim,Other Methods of Killing,0,Jun-04,Murder,Solved,Barking & Dagenham,White
1,20 to 24,Male Victim,Shooting,0,Jul-04,Murder,Solved,Barking & Dagenham,Black
1,25 to 34,Male Victim,Other Methods of Killing,1,Jul-04,Murder,Solved,Barking & Dagenham,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-04,Murder,Solved,Barking & Dagenham,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Nov-04,Murder,Solved,Barking & Dagenham,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",0,Mar-04,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Shooting,0,Apr-04,Murder,Unsolved,Enfield,Black
1,65 and over,Male Victim,Other Methods of Killing,0,Jul-04,Manslaughter,Solved,Enfield,Black
1,35 to 44,Female Victim,Other Methods of Killing,1,Aug-04,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-04,Murder,Unsolved,Enfield,White
1,20 to 24,Female Victim,"Physical Assault, no weapon",1,Oct-04,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Not known/Not Recorded,0,Dec-04,Murder,Unsolved,Enfield,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Enfield,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Enfield,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Newham,Black
1,25 to 34,Male Victim,Blunt Implement,0,Jan-04,Murder,Solved,Newham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-04,Murder,Solved,Newham,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-04,Murder,Solved,Newham,Black
1,20 to 24,Male Victim,Blunt Implement,0,Jun-04,Murder,Solved,Newham,Asian
1,20 to 24,Male Victim,Shooting,0,Jul-04,Murder,Solved,Newham,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Aug-04,Manslaughter,Solved,Newham,Asian
1,20 to 24,Male Victim,Blunt Implement,0,Oct-04,Murder,Solved,Newham,White
1,25 to 34,Male Victim,Other Methods of Killing,1,Dec-04,Murder,Solved,Newham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-04,Murder,Solved,Havering,White
1,35 to 44,Male Victim,Blunt Implement,0,Feb-04,Murder,Solved,Havering,White
1,25 to 34,Male Victim,Shooting,0,Apr-04,Murder,Solved,Kensington & Chelsea,Black
1,20 to 24,Male Victim,Shooting,0,Apr-04,Murder,Solved,Kensington & Chelsea,Black
1,20 to 24,Male Victim,Shooting,0,Jun-04,Murder,Solved,Kensington & Chelsea,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-04,Murder,Solved,Kensington & Chelsea,Black
1,25 to 34,Male Victim,Not known/Not Recorded,0,Jul-04,Murder,Solved,Kensington & Chelsea,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-04,Murder,Solved,Kensington & Chelsea,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Kensington & Chelsea,White
1,20 to 24,Female Victim,Knife or Sharp Implement,1,Jun-04,Murder,Solved,Westminster,White
1,0 to 12,Female Victim,Other Methods of Killing,0,Oct-04,Murder,Solved,Westminster,Asian
1,55 to 64,Female Victim,"Physical Assault, no weapon",1,Jan-04,Murder,Solved,Hammersmith & Fulham,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-04,Murder,Solved,Hammersmith & Fulham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-04,Murder,Solved,Hammersmith & Fulham,Black
1,25 to 34,Male Victim,Blunt Implement,0,Sep-04,Manslaughter,Solved,Hammersmith & Fulham,Other.
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-04,Murder,Solved,Hammersmith & Fulham,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Oct-04,Murder,Solved,Westminster,White
1,45 to 54,Male Victim,Not known/Not Recorded,0,Mar-04,Murder,Solved,Westminster,White
1,55 to 64,Female Victim,Other Methods of Killing,0,Oct-04,Murder,Solved,Westminster,White
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Mar-04,Murder,Unsolved,Westminster,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Mar-05,Murder,Solved,Wandsworth,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Apr-05,Murder,Solved,Wandsworth,Black
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Oct-05,Murder,Solved,Wandsworth,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Oct-05,Murder,Solved,Wandsworth,Black
1,45 to 54,Female Victim,Other Methods of Killing,0,Oct-05,Murder,Solved,Wandsworth,White
1,0 to 12,Female Victim,Other Methods of Killing,0,May-05,Murder,Solved,Kingston Upon Thames,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,Aug-05,Murder,Solved,Kingston Upon Thames,White
1,45 to 54,Female Victim,Other Methods of Killing,1,Feb-05,Manslaughter,Solved,Hounslow,Asian
1,0 to 12,Female Victim,Knife or Sharp Implement,0,Mar-05,Infanticide,Solved,Hounslow,Asian
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-05,Murder,Solved,Hounslow,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-05,Murder,Solved,Hounslow,Black
1,0 to 12,Female Victim,Other Methods of Killing,0,Jul-05,Manslaughter,Solved,Hounslow,White
1,35 to 44,Female Victim,Not known/Not Recorded,1,Nov-05,Murder,Solved,Hounslow,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-05,Murder,Solved,Richmond Upon Thames,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-05,Murder,Solved,Hounslow,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Apr-05,Murder,Solved,Richmond Upon Thames,Asian
1,20 to 24,Male Victim,Not known/Not Recorded,0,Oct-05,Murder,Solved,Richmond Upon Thames,Asian
1,65 and over,Female Victim,Blunt Implement,1,Jan-05,Murder,Solved,Lambeth,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-05,Murder,Unsolved,Lambeth,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Feb-05,Murder,Solved,Lambeth,White
1,55 to 64,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Lambeth,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-05,Murder,Solved,Lambeth,Black
1,25 to 34,Female Victim,Not known/Not Recorded,0,Nov-05,Murder,Solved,Lambeth,White
1,35 to 44,Male Victim,Not known/Not Recorded,0,Dec-05,Murder,Solved,Lambeth,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Oct-05,Murder,Solved,Merton,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-05,Murder,Unsolved,Brent,Asian
1,20 to 24,Male Victim,Shooting,0,Jan-05,Murder,Solved,Brent,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Feb-05,Murder,Solved,Brent,White
1,20 to 24,Male Victim,Shooting,0,Mar-05,Murder,Unsolved,Brent,Black
1,13 to 19,Male Victim,Shooting,0,Jun-05,Murder,Solved,Brent,Black
1,20 to 24,Male Victim,Shooting,0,Jul-05,Murder,Solved,Brent,Black
1,55 to 64,Male Victim,Shooting,0,Aug-05,Murder,Solved,Brent,Black
1,25 to 34,Female Victim,Shooting,0,Aug-05,Murder,Solved,Brent,Black
1,25 to 34,Female Victim,Shooting,0,Aug-05,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-05,Murder,Solved,Brent,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,Sep-05,Murder,Solved,Brent,White
1,35 to 44,Male Victim,Not known/Not Recorded,0,Oct-05,Murder,Solved,Camden,White
1,25 to 34,Male Victim,Shooting,0,Dec-05,Murder,Unsolved,Brent,Asian
1,20 to 24,Female Victim,Other Methods of Killing,1,Jun-05,Murder,Solved,Harrow,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-05,Murder,Solved,Harrow,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Feb-05,Murder,Solved,Camden,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Mar-05,Murder,Solved,Camden,Black
1,0 to 12,Female Victim,Knife or Sharp Implement,1,Mar-05,Murder,Solved,Camden,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,Mar-05,Murder,Solved,Camden,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Apr-05,Murder,Solved,Camden,White
1,65 and over,Male Victim,Knife or Sharp Implement,0,Jun-05,Murder,Solved,Camden,White
1,65 and over,Female Victim,Blunt Implement,0,Jul-05,Murder,Solved,Camden,White
1,25 to 34,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,25 to 34,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Asian
1,45 to 54,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,35 to 44,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Asian
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Black
1,25 to 34,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,55 to 64,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,20 to 24,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Asian
1,45 to 54,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Black
1,35 to 44,Female Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,Asian
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Camden,White
1,35 to 44,Male Victim,Blunt Implement,0,Jan-05,Murder,Solved,Barnet,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,Mar-05,Murder,Solved,Barnet,White
1,13 to 19,Male Victim,Other Methods of Killing,0,Mar-05,Manslaughter,Solved,Barnet,Black
1,13 to 19,Male Victim,Other Methods of Killing,0,Mar-05,Manslaughter,Solved,Barnet,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-05,Murder,Solved,Barnet,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-05,Murder,Solved,Barnet,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-05,Murder,Solved,Barnet,White
1,25 to 34,Female Victim,Other Methods of Killing,1,Dec-05,Murder,Solved,Barnet,White
1,25 to 34,Male Victim,Shooting,0,Feb-05,Murder,Solved,Ealing,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Apr-05,Murder,Solved,Ealing,Asian
1,13 to 19,Female Victim,Knife or Sharp Implement,0,May-05,Murder,Solved,Ealing,Asian
1,35 to 44,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Ealing,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-05,Murder,Solved,Ealing,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-05,Murder,Solved,Ealing,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,Aug-05,Murder,Solved,Ealing,White
1,55 to 64,Female Victim,"Physical Assault, no weapon",1,Nov-05,Murder,Solved,Ealing,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-05,Murder,Unsolved,Islington,Black
1,45 to 54,Male Victim,Blunt Implement,0,Feb-05,Murder,Unsolved,Islington,White
1,35 to 44,Male Victim,Other Methods of Killing,1,Feb-05,Murder,Solved,Islington,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-05,Murder,Solved,Islington,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Dec-05,Murder,Solved,Islington,White
1,20 to 24,Male Victim,Blunt Implement,0,Jan-05,Murder,Solved,Haringey,White
1,20 to 24,Male Victim,Blunt Implement,0,Jan-05,Murder,Solved,Haringey,White
1,25 to 34,Female Victim,Not known/Not Recorded,1,Feb-05,Murder,Solved,Haringey,Asian
1,65 and over,Female Victim,Other Methods of Killing,1,Apr-05,Manslaughter,Solved,Haringey,Black
1,20 to 24,Male Victim,Shooting,0,May-05,Murder,Solved,Haringey,Black
1,45 to 54,Female Victim,Not known/Not Recorded,0,Oct-05,Murder,Solved,Haringey,White
1,65 and over,Male Victim,Not known/Not Recorded,0,Dec-05,Murder,Unsolved,Haringey,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Dec-05,Murder,Solved,Haringey,White
1,35 to 44,Male Victim,Blunt Implement,0,Jan-05,Murder,Unsolved,Southwark,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-05,Murder,Solved,Southwark,White
1,0 to 12,Female Victim,Other Methods of Killing,0,Feb-05,Manslaughter,Solved,Southwark,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-05,Murder,Solved,Southwark,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Apr-05,Murder,Solved,Southwark,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-05,Murder,Solved,Southwark,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-05,Murder,Solved,Southwark,Black
1,25 to 34,Female Victim,Shooting,0,Aug-05,Murder,Solved,Southwark,Black
1,25 to 34,Female Victim,Not known/Not Recorded,1,Sep-05,Murder,Solved,Southwark,Black
1,13 to 19,Female Victim,Knife or Sharp Implement,0,Sep-05,Murder,Solved,Southwark,Black
1,65 and over,Male Victim,Not known/Not Recorded,0,Oct-05,Murder,Unsolved,Southwark,White
1,25 to 34,Male Victim,Shooting,0,Mar-05,Murder,Solved,Lewisham,Black
1,20 to 24,Male Victim,Shooting,0,Apr-05,Murder,Solved,Lewisham,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jun-05,Murder,Solved,Lewisham,Asian
1,20 to 24,Male Victim,Shooting,0,Jul-05,Murder,Unsolved,Lewisham,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Jul-05,Murder,Solved,Lewisham,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Sep-05,Murder,Solved,Lewisham,White
1,25 to 34,Male Victim,Shooting,0,Sep-05,Murder,Unsolved,Lewisham,Black
1,13 to 19,Female Victim,Not known/Not Recorded,0,Sep-05,Murder,Solved,Lewisham,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-05,Murder,Solved,Lewisham,Asian
1,65 and over,Female Victim,Other Methods of Killing,0,Jun-05,Murder,Solved,Bromley,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-05,Murder,Solved,Greenwich,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Mar-05,Murder,Solved,Greenwich,White
1,25 to 34,Male Victim,Blunt Implement,0,Mar-05,Murder,Solved,Greenwich,White
1,25 to 34,Female Victim,"Physical Assault, no weapon",0,Aug-05,Murder,Solved,Greenwich,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Nov-05,Manslaughter,Solved,Greenwich,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-05,Murder,Solved,Greenwich,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jan-05,Murder,Solved,Croydon,White
1,13 to 19,Male Victim,Blunt Implement,0,Apr-05,Murder,Solved,Croydon,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Aug-05,Murder,Solved,Croydon,Other.
1,0 to 12,Male Victim,Not known/Not Recorded,0,Sep-05,Murder,Solved,Croydon,Black
1,13 to 19,Female Victim,Knife or Sharp Implement,0,Sep-05,Murder,Solved,Croydon,White
